age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;subscribed
30;technician;single;professional.course;no;yes;no;cellular;jul;mon;136.0;5.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
55;services;single;basic.9y;no;unknown;unknown;cellular;may;thu;717.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;yes
27;admin.;married;university.degree;no;yes;no;cellular;jul;fri;226.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
23;student;single;high.school;no;yes;no;cellular;oct;mon;226.0;2.0;999.0;1.0;failure;-1.1;94.601;-49.5;1.032;4963.6;yes
35;technician;single;university.degree;no;yes;no;telephone;may;tue;953.0;3.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
72;retired;married;basic.4y;no;yes;no;cellular;jul;mon;268.0;1.0;999.0;0.0;nonexistent;-1.7;94.215;-40.3;0.87;4991.6;yes
43;admin.;married;university.degree;unknown;yes;no;telephone;may;thu;17.0;10.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
36;admin.;married;high.school;no;yes;yes;telephone;jun;fri;111.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.947;5228.1;no
30;services;married;high.school;no;yes;yes;cellular;may;mon;296.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
27;admin.;single;high.school;no;no;no;cellular;jun;tue;421.0;2.0;999.0;0.0;nonexistent;-1.7;94.055;-39.8;;4991.6;yes
34;admin.;single;university.degree;no;yes;yes;cellular;aug;fri;72.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
38;blue-collar;married;high.school;no;no;no;telephone;may;fri;18.0;7.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
57;services;divorced;unknown;no;no;no;cellular;may;fri;405.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
47;services;married;high.school;unknown;no;no;cellular;aug;thu;42.0;3.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
33;services;married;high.school;unknown;yes;yes;cellular;jul;wed;172.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
50;blue-collar;divorced;high.school;no;yes;yes;cellular;jul;mon;629.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;yes
38;blue-collar;married;basic.4y;unknown;no;no;telephone;jun;wed;95.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
40;management;married;university.degree;no;yes;yes;cellular;nov;mon;52.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
43;management;married;university.degree;no;yes;yes;cellular;nov;wed;1084.0;1.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.12;5195.8;yes
43;admin.;married;high.school;no;no;no;cellular;nov;tue;127.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
43;technician;married;university.degree;no;no;no;cellular;nov;fri;24.0;9.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no
46;blue-collar;divorced;basic.9y;no;no;no;cellular;apr;tue;332.0;3.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.423;5099.1;no
32;admin.;married;university.degree;no;no;no;cellular;may;thu;1030.0;1.0;6.0;1.0;success;-1.8;92.893;-46.2;1.327;5099.1;yes
48;technician;married;professional.course;no;yes;yes;cellular;apr;thu;269.0;1.0;999.0;1.0;failure;-1.8;93.075;-47.1;;5099.1;yes
36;self-employed;single;university.degree;no;no;yes;cellular;jun;mon;458.0;1.0;4.0;4.0;success;-1.7;94.055;-39.8;0.72;4991.6;yes
31;admin.;single;university.degree;no;no;no;telephone;jul;fri;87.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
33;management;married;university.degree;no;no;yes;telephone;may;thu;206.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
60;admin.;married;university.degree;no;yes;no;cellular;jun;mon;324.0;3.0;3.0;1.0;success;-2.9;92.963;-40.8;1.266;5076.2;yes
40;blue-collar;married;basic.9y;no;yes;no;telephone;may;fri;236.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
28;admin.;divorced;high.school;no;no;yes;telephone;may;thu;155.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
30;admin.;single;university.degree;no;yes;yes;telephone;oct;mon;718.0;1.0;999.0;0.0;nonexistent;-0.1;93.798;-40.4;;5195.8;yes
31;admin.;single;university.degree;no;no;no;cellular;aug;thu;81.0;1.0;3.0;1.0;success;-2.9;92.201;-31.4;0.829;5076.2;yes
31;services;married;high.school;no;no;yes;cellular;may;wed;109.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
48;admin.;married;university.degree;no;yes;no;cellular;nov;wed;256.0;3.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
23;management;single;university.degree;no;no;no;cellular;jul;thu;795.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
59;admin.;divorced;basic.4y;unknown;yes;yes;cellular;jul;mon;745.0;6.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
19;student;single;unknown;no;yes;no;cellular;apr;fri;156.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
35;admin.;married;university.degree;no;no;yes;cellular;aug;thu;96.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
25;admin.;married;high.school;no;yes;yes;telephone;may;tue;275.0;4.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
26;admin.;married;unknown;no;no;no;cellular;mar;thu;359.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;;5008.7;no
38;blue-collar;married;high.school;unknown;no;no;telephone;jun;thu;113.0;5.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
32;services;married;high.school;no;yes;yes;cellular;apr;mon;6.0;6.0;999.0;1.0;failure;-1.8;93.075;-47.1;;5099.1;no
42;self-employed;single;university.degree;no;yes;no;cellular;nov;mon;73.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
26;admin.;single;university.degree;no;yes;no;cellular;apr;thu;239.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
32;self-employed;single;high.school;no;yes;yes;cellular;may;fri;93.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
30;blue-collar;single;basic.9y;no;yes;no;cellular;may;thu;623.0;1.0;10.0;1.0;success;-1.8;92.893;-46.2;1.327;5099.1;yes
53;admin.;married;university.degree;no;yes;no;cellular;apr;tue;158.0;2.0;6.0;1.0;success;-1.8;93.075;-47.1;;5099.1;yes
40;management;married;university.degree;no;no;no;cellular;nov;fri;380.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no
37;admin.;single;university.degree;no;no;no;cellular;may;wed;51.0;4.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
33;management;married;high.school;no;no;yes;telephone;jun;mon;117.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
41;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;fri;72.0;3.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
30;admin.;single;university.degree;no;no;no;cellular;aug;mon;123.0;4.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
56;services;married;university.degree;no;no;no;cellular;jul;mon;139.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
42;admin.;single;university.degree;no;no;no;cellular;jul;mon;401.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
32;services;married;high.school;unknown;no;no;cellular;may;mon;642.0;3.0;10.0;1.0;success;-1.8;92.893;-46.2;1.244;5099.1;yes
31;services;married;high.school;no;no;no;telephone;jun;tue;37.0;6.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
31;management;divorced;university.degree;no;yes;no;cellular;may;fri;156.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.313;5099.1;no
27;admin.;married;university.degree;no;yes;no;cellular;jul;fri;494.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;yes
39;blue-collar;married;high.school;no;yes;yes;telephone;jun;tue;314.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
24;technician;single;university.degree;no;no;yes;cellular;jul;wed;109.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
56;entrepreneur;married;university.degree;no;yes;no;cellular;apr;thu;472.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;no
59;housemaid;married;basic.4y;no;no;yes;cellular;jul;thu;7.0;21.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
33;blue-collar;married;basic.6y;unknown;no;no;telephone;may;wed;229.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.858;5191.0;no
48;blue-collar;married;basic.6y;no;yes;no;cellular;may;wed;122.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;1.281;5099.1;no
42;technician;married;university.degree;no;no;yes;cellular;jul;thu;65.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.968;5228.1;no
48;entrepreneur;single;professional.course;no;yes;no;cellular;may;wed;606.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
71;retired;married;professional.course;no;yes;yes;telephone;nov;tue;383.0;1.0;999.0;0.0;nonexistent;-3.4;92.649;-30.1;;5017.5;yes
27;housemaid;married;high.school;no;yes;no;cellular;mar;fri;378.0;1.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;1.531;5099.1;yes
38;housemaid;married;basic.4y;unknown;no;no;cellular;jul;tue;136.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
64;admin.;married;high.school;no;yes;no;cellular;oct;fri;427.0;1.0;999.0;1.0;failure;-3.4;92.431;-26.9;;5017.5;yes
59;housemaid;married;basic.4y;unknown;no;no;cellular;aug;wed;148.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
37;admin.;single;high.school;no;no;no;cellular;may;fri;13.0;11.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
39;unemployed;married;basic.4y;no;no;no;telephone;jun;mon;203.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
42;blue-collar;married;basic.6y;no;yes;no;cellular;apr;fri;240.0;2.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;;5099.1;no
92;retired;married;unknown;no;no;yes;cellular;aug;wed;370.0;1.0;3.0;4.0;success;-1.7;94.027;-38.3;;4991.6;yes
28;blue-collar;married;basic.6y;no;no;no;telephone;jul;tue;36.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.955;5228.1;no
53;services;married;basic.9y;no;yes;no;cellular;aug;mon;196.0;2.0;999.0;0.0;nonexistent;-1.7;94.027;-38.3;;4991.6;yes
38;technician;single;professional.course;no;yes;no;cellular;nov;mon;68.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
42;admin.;married;university.degree;no;no;no;cellular;nov;mon;226.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
37;management;married;unknown;no;no;no;cellular;dec;wed;149.0;3.0;999.0;0.0;nonexistent;-3.0;92.713;-33.0;;5023.5;yes
39;unemployed;single;basic.9y;unknown;yes;no;telephone;may;fri;254.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
25;technician;single;professional.course;no;yes;yes;cellular;apr;thu;104.0;1.0;999.0;1.0;failure;-1.8;93.075;-47.1;;5099.1;no
34;admin.;married;university.degree;unknown;no;no;cellular;aug;wed;388.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
41;management;divorced;university.degree;no;no;no;cellular;nov;fri;157.0;4.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
59;management;married;university.degree;no;yes;no;cellular;sep;fri;328.0;2.0;3.0;1.0;success;-3.4;92.379;-29.8;;5017.5;yes
35;technician;married;professional.course;no;yes;yes;telephone;jun;mon;329.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
44;management;married;professional.course;no;no;no;cellular;apr;fri;65.0;1.0;999.0;1.0;failure;-1.8;93.075;-47.1;;5099.1;no
25;blue-collar;single;basic.9y;unknown;no;no;telephone;may;thu;56.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
35;blue-collar;married;basic.9y;no;yes;no;cellular;may;fri;63.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;no
39;blue-collar;married;basic.9y;unknown;no;yes;telephone;jul;thu;74.0;5.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
55;housemaid;married;basic.4y;no;yes;yes;telephone;may;tue;211.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
36;blue-collar;single;high.school;no;yes;yes;cellular;jun;wed;342.0;2.0;3.0;1.0;success;-1.7;94.055;-39.8;0.739;4991.6;yes
47;housemaid;single;professional.course;no;yes;no;cellular;apr;tue;242.0;2.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;;5099.1;yes
49;technician;single;high.school;no;yes;no;telephone;jul;wed;144.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
30;technician;married;basic.9y;no;yes;no;cellular;may;fri;54.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
57;retired;married;high.school;no;yes;no;cellular;apr;thu;407.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;;5008.7;yes
31;management;married;university.degree;no;no;no;cellular;jun;tue;217.0;1.0;999.0;0.0;nonexistent;-2.9;92.963;-40.8;;5076.2;no
29;admin.;single;university.degree;no;yes;no;cellular;aug;tue;67.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
51;blue-collar;married;basic.4y;no;yes;yes;telephone;dec;mon;170.0;1.0;999.0;0.0;nonexistent;-0.2;92.756;-45.9;;5176.3;no
49;technician;married;professional.course;no;no;no;telephone;may;thu;269.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
57;blue-collar;married;basic.9y;no;yes;no;cellular;aug;mon;88.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
36;blue-collar;single;high.school;no;no;yes;telephone;may;mon;163.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
30;student;single;university.degree;unknown;yes;yes;cellular;may;wed;122.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
45;blue-collar;married;basic.6y;no;yes;no;cellular;apr;mon;170.0;1.0;999.0;1.0;failure;-1.8;93.075;-47.1;;5099.1;no
40;self-employed;married;high.school;no;no;no;cellular;jul;mon;521.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
26;blue-collar;married;basic.9y;no;yes;yes;cellular;apr;thu;251.0;2.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;;5099.1;yes
45;unemployed;divorced;high.school;no;no;no;cellular;may;wed;90.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;no
43;blue-collar;married;basic.6y;no;yes;no;cellular;jun;mon;131.0;4.0;999.0;1.0;failure;-2.9;92.963;-40.8;;5076.2;yes
26;admin.;single;high.school;no;no;no;telephone;oct;fri;257.0;2.0;4.0;1.0;success;-3.4;92.431;-26.9;0.73;5017.5;yes
24;blue-collar;single;basic.9y;unknown;yes;no;cellular;jul;wed;213.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
53;admin.;married;university.degree;no;yes;no;telephone;may;tue;118.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
36;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;31.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
49;self-employed;married;high.school;no;no;no;cellular;may;fri;532.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;yes
27;admin.;single;university.degree;no;no;no;cellular;apr;tue;317.0;1.0;12.0;1.0;success;-1.8;93.749;-34.6;0.638;5008.7;yes
40;blue-collar;married;high.school;no;yes;no;cellular;nov;fri;144.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
47;blue-collar;married;basic.4y;unknown;no;no;telephone;jun;tue;384.0;5.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
38;management;married;unknown;unknown;no;no;telephone;jun;wed;1066.0;9.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;yes
34;admin.;single;high.school;no;yes;no;telephone;may;tue;386.0;11.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
45;housemaid;married;professional.course;unknown;yes;no;telephone;may;tue;1597.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
30;student;single;high.school;no;no;no;cellular;may;fri;226.0;2.0;3.0;2.0;success;-1.8;93.876;-40.0;;5008.7;yes
34;admin.;single;university.degree;no;no;no;cellular;mar;tue;325.0;2.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;1.614;5099.1;yes
33;unemployed;married;high.school;no;yes;yes;cellular;may;mon;109.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.264;5099.1;no
53;housemaid;married;basic.4y;unknown;no;no;cellular;jul;tue;165.0;20.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
25;technician;single;high.school;no;no;no;cellular;jul;fri;96.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
40;unemployed;married;high.school;no;yes;no;telephone;jun;mon;196.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
28;admin.;single;university.degree;no;yes;no;cellular;jul;fri;67.0;2.0;999.0;0.0;nonexistent;-2.9;92.469;-33.6;;5076.2;no
32;technician;single;professional.course;no;yes;no;cellular;aug;tue;71.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
34;admin.;married;university.degree;no;no;yes;cellular;may;mon;73.0;2.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
25;student;single;high.school;no;yes;no;cellular;aug;fri;78.0;1.0;999.0;1.0;failure;-2.9;92.201;-31.4;;5076.2;no
21;student;single;unknown;no;no;no;telephone;jul;thu;250.0;1.0;12.0;1.0;success;-1.7;94.215;-40.3;;4991.6;yes
34;admin.;married;high.school;no;yes;yes;cellular;nov;mon;56.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
38;technician;married;professional.course;no;no;yes;cellular;mar;thu;137.0;1.0;999.0;0.0;nonexistent;-1.8;92.843;-50.0;;5099.1;yes
37;admin.;married;high.school;unknown;no;no;telephone;may;mon;74.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
44;unemployed;married;basic.9y;unknown;yes;no;cellular;jul;wed;189.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
53;blue-collar;married;basic.9y;unknown;no;yes;telephone;jun;fri;164.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
33;management;married;high.school;no;yes;yes;telephone;jun;wed;64.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
24;student;single;basic.9y;no;yes;no;cellular;apr;tue;252.0;1.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.646;5008.7;no
42;technician;married;professional.course;unknown;yes;no;telephone;nov;mon;1606.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
34;admin.;married;university.degree;no;yes;no;cellular;may;mon;351.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
38;management;married;university.degree;no;no;no;cellular;nov;mon;221.0;2.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
44;blue-collar;married;basic.6y;no;no;no;cellular;aug;tue;141.0;2.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
48;management;married;university.degree;no;yes;yes;telephone;jun;tue;1025.0;7.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;yes
30;management;single;university.degree;no;no;yes;telephone;may;wed;691.0;5.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
44;admin.;single;high.school;no;yes;no;telephone;aug;tue;27.0;1.0;999.0;0.0;nonexistent;-1.7;94.027;-38.3;0.886;4991.6;no
37;admin.;single;university.degree;no;no;yes;cellular;jul;wed;312.0;5.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;;5228.1;no
31;technician;single;university.degree;no;no;no;cellular;nov;wed;372.0;1.0;999.0;0.0;nonexistent;;92.649;-30.1;;5017.5;yes
55;admin.;married;high.school;no;yes;no;cellular;nov;fri;585.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
50;housemaid;married;basic.9y;no;yes;no;cellular;aug;thu;20.0;12.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.962;5228.1;no
28;technician;single;professional.course;no;yes;no;cellular;aug;thu;63.0;2.0;3.0;1.0;success;-2.9;92.201;-31.4;0.851;5076.2;yes
35;technician;married;professional.course;no;no;no;cellular;aug;wed;199.0;5.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no
29;services;single;high.school;no;yes;no;telephone;jul;wed;206.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
44;services;single;high.school;no;no;no;cellular;nov;wed;305.0;4.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
44;technician;single;university.degree;no;no;no;cellular;nov;thu;284.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
49;admin.;married;high.school;no;no;no;cellular;sep;tue;495.0;1.0;3.0;1.0;success;-3.4;92.379;-29.8;;5017.5;yes
45;admin.;married;unknown;no;no;no;telephone;jun;mon;189.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
23;blue-collar;single;basic.9y;no;yes;no;telephone;jul;thu;308.0;4.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
46;admin.;married;high.school;no;yes;no;cellular;sep;wed;408.0;1.0;999.0;0.0;nonexistent;-3.4;92.379;-29.8;0.781;5017.5;yes
49;technician;married;unknown;no;no;no;cellular;apr;fri;378.0;1.0;999.0;0.0;nonexistent;-1.8;93.075;-47.1;;5099.1;yes
39;management;single;university.degree;no;yes;no;cellular;may;tue;103.0;1.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;no
37;services;single;high.school;no;no;no;cellular;may;wed;150.0;1.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
52;management;married;basic.6y;no;no;no;cellular;nov;mon;209.0;2.0;999.0;1.0;failure;-3.4;92.649;-30.1;;5017.5;yes
44;admin.;single;university.degree;no;no;no;cellular;jun;tue;924.0;2.0;4.0;1.0;success;-2.9;92.963;-40.8;;5076.2;yes
57;admin.;married;high.school;no;yes;no;cellular;aug;mon;91.0;1.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;;5228.1;no
31;technician;married;professional.course;no;no;yes;telephone;jun;fri;809.0;6.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;yes
63;retired;married;high.school;no;yes;no;cellular;oct;wed;96.0;1.0;999.0;0.0;nonexistent;-3.4;92.431;-26.9;0.724;5017.5;yes
46;unknown;married;basic.4y;unknown;no;no;telephone;may;fri;232.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;no
54;admin.;married;university.degree;no;no;no;cellular;aug;wed;174.0;5.0;999.0;0.0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;no
30;blue-collar;single;basic.9y;no;no;no;cellular;may;thu;151.0;2.0;999.0;1.0;failure;-1.8;92.893;-46.2;;5099.1;no
37;management;married;university.degree;no;yes;no;cellular;nov;thu;252.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8;no
62;retired;married;high.school;no;no;no;cellular;oct;wed;207.0;1.0;6.0;1.0;success;-3.4;92.431;-26.9;0.724;5017.5;yes
50;housemaid;married;basic.9y;no;no;no;cellular;may;mon;207.0;3.0;999.0;0.0;nonexistent;-1.8;92.893;-46.2;;5099.1;no
43;blue-collar;married;basic.4y;no;no;no;telephone;may;thu;134.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
50;admin.;divorced;high.school;no;yes;no;cellular;nov;fri;430.0;1.0;999.0;0.0;nonexistent;-0.1;93.2;-42.0;;5195.8;no
39;blue-collar;married;basic.4y;no;no;no;telephone;jul;tue;204.0;2.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
42;services;married;basic.6y;no;no;no;cellular;jul;tue;376.0;3.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
38;blue-collar;single;basic.9y;no;yes;no;telephone;may;tue;2231.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;;5191.0;yes
35;student;single;high.school;no;no;yes;telephone;may;fri;2680.0;1.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;yes
46;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;406.0;2.0;999.0;0.0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
31;admin.;married;university.degree;no;yes;no;cellular;aug;fri;353.0;2.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;0.881;5076.2;yes
34;technician;single;professional.course;no;no;no;cellular;aug;wed;211.0;1.0;999.0;0.0;nonexistent;-2.9;92.201;-31.4;;5076.2;yes
37;blue-collar;single;basic.6y;unknown;unknown;unknown;telephone;jun;tue;82.0;2.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;no
33;admin.;married;high.school;no;no;no;cellular;apr;thu;113.0;2.0;999.0;1.0;failure;-1.8;93.075;-47.1;1.365;5099.1;no
43;self-employed;divorced;university.degree;unknown;yes;no;telephone;jun;tue;363.0;4.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no
39;services;married;professional.course;no;yes;yes;cellular;nov;mon;148.0;2.0;999.0;1.0;failure;-0.1;93.2;-42.0;4.191;5195.8;no
41;technician;single;professional.course;no;yes;no;telephone;jun;wed;1255.0;1.0;999.0;0.0;nonexistent;1.4;94.465;-41.8;;5228.1;yes
31;blue-collar;married;basic.9y;no;yes;yes;cellular;jul;wed;520.0;1.0;999.0;0.0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
